datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2022-06-15,4205547,4159138,40393,21414556,33590705,527,77,0,1892,1894,3937811,267736,410,117
2022-06-16,4206006,4159725,40396,21417167,33592978,459,587,3,2611,2273,3938182,267824,371,88
2022-06-17,4206569,4160136,40397,21419432,33595515,563,411,1,2265,2537,3938624,267945,442,121
2022-06-18,4206729,4160576,40397,21420450,33596352,160,440,0,1018,837,3938748,267981,124,36
2022-06-19,4206820,4160926,40398,21420990,33597031,91,350,1,540,679,3938821,267999,73,18
2022-06-20,4207574,4161319,40398,21423228,33599701,754,393,0,2238,2670,3939435,268139,614,140
2022-06-21,4208333,4161437,40399,21425534,33601824,759,118,1,2306,2123,3940042,268291,607,152
2022-06-22,4209188,4161539,40399,21428571,33603957,855,102,0,3037,2133,3940726,268462,684,171
2022-06-23,4210143,4162222,40400,21431105,33606058,955,683,1,2534,2101,3941483,268660,757,198
2022-06-24,4211085,4162786,40400,21433820,33608293,942,564,0,2715,2235,3942233,268852,750,192
2022-06-25,4211379,4163336,40400,21434866,33609143,294,550,0,1046,850,3942476,268903,243,51
2022-06-26,4211519,4163817,40400,21435452,33609786,140,481,0,586,643,3942601,268918,125,15
2022-06-27,4213121,4164358,40401,21438784,33613051,1602,541,1,3332,3265,3943848,269273,1247,355
2022-06-28,4214657,4164487,40404,21441889,33615559,1536,129,3,3105,2508,3945035,269622,1187,349
2022-06-29,4216148,4164598,40404,21446089,33618177,1491,111,0,4200,2618,3946198,269950,1163,328
2022-06-30,4217457,4165637,40408,21449489,33621004,1309,1039,4,3400,2827,3947207,270250,1009,300
2022-07-01,4219139,4166428,40409,21453769,33624208,1682,791,1,4280,3204,3948514,270625,1307,375
2022-07-02,4219623,4167246,40410,21455205,33625319,484,818,1,1436,1111,3948881,270742,367,117
2022-07-03,4219817,4168062,40414,21455967,33626157,194,816,4,762,838,3949043,270774,162,32
2022-07-04,4221526,4168939,40417,21459938,33629012,1709,877,3,3971,2855,3950364,271162,1321,388
2022-07-05,4222203,4169161,40421,21461172,33629806,677,222,4,1234,794,3950906,271297,542,135
2022-07-06,4222485,4169315,40424,21461942,33630579,282,154,3,770,773,3951127,271358,221,61
2022-07-07,4224538,4171261,40427,21466177,33633973,2053,1946,3,4235,3394,3952682,271856,1555,498
2022-07-08,4226981,4172706,40428,21471046,33637004,2443,1445,1,4869,3031,3954532,272449,1850,593
2022-07-09,4227599,4174072,40430,21472608,33638021,618,1366,2,1562,1017,3955014,272585,482,136
2022-07-10,4227905,4175440,40431,21473369,33638811,306,1368,1,761,790,3955264,272641,250,56
2022-07-11,4230658,4176945,40434,21478115,33643142,2753,1505,3,4746,4331,3957309,273349,2045,708
2022-07-12,4233322,4177306,40438,21482863,33646573,2664,361,4,4748,3431,3959305,274017,1996,668
2022-07-13,4235985,4177561,40438,21487893,33649767,2663,255,0,5030,3194,3961299,274686,1994,669
2022-07-14,4238374,4179531,40440,21492308,33653132,2389,1970,2,4415,3365,3963028,275346,1729,660
2022-07-15,4241497,4179933,40445,21498115,33656715,3123,402,5,5807,3583,3965342,276155,2314,809
2022-07-16,4242275,4180272,40452,21499951,33657785,778,339,7,1836,1070,3965930,276345,588,190
2022-07-17,4242620,4182735,40456,21500886,33658753,345,2463,4,935,968,3966202,276418,272,73
2022-07-18,4246538,4184809,40459,21506138,33664239,3918,2074,3,5252,5486,3969120,277418,2918,1000
2022-07-19,4250929,4185298,40462,21513174,33668289,4391,489,3,7036,4050,3972376,278553,3256,1135
2022-07-20,4254754,4185674,40469,21519650,33672035,3825,376,7,6476,3746,3975151,279603,2775,1050
2022-07-21,4258439,4188995,40475,21525406,33676152,3685,3321,6,5756,4117,3977873,280566,2722,963
2022-07-22,4262385,4191524,40483,21531432,33680399,3946,2529,8,6026,4247,3980788,281597,2915,1031
2022-07-23,4263684,4193933,40495,21533976,33681721,1299,2409,12,2544,1322,3981765,281919,977,322
2022-07-24,4264155,4196337,40502,21534922,33682804,471,2404,7,946,1083,3982132,282023,367,104
2022-07-25,4269286,4199232,40513,21541685,33688675,5131,2895,11,6763,5871,3985925,283361,3793,1338
2022-07-26,4273987,4199821,40528,21548698,33693098,4701,589,15,7013,4423,3989403,284584,3478,1223
2022-07-27,4278092,4200345,40541,21555285,33696962,4105,524,13,6587,3864,3992407,285685,3004,1101
2022-07-28,4281611,4205342,40559,21560863,33700912,3519,4997,18,5578,3950,3994998,286613,2591,928
2022-07-29,4285503,4209155,40574,21567730,33705018,3892,3813,15,6867,4106,3997822,287681,2824,1068
2022-07-30,4286392,4212868,40581,21569680,33706283,889,3713,7,1950,1265,3998480,287912,658,231
2022-07-31,4286835,4216374,40606,21570644,33707453,443,3506,25,964,1170,3998824,288011,344,99
2022-08-01,4291648,4220124,40619,21577916,33713250,4813,3750,13,7272,5797,4002303,289345,3479,1334
2022-08-02,4295954,4220970,40637,21584241,33717311,4306,846,18,6325,4061,4005413,290541,3110,1196
2022-08-03,4299658,4221516,40646,21590058,33720869,3704,546,9,5817,3558,4008113,291545,2700,1004
2022-08-04,4302714,4227509,40661,21594696,33724431,3056,5993,15,4638,3562,4010289,292425,2176,880
2022-08-05,4306172,4231772,40671,21600225,33728124,3458,4263,10,5529,3693,4012727,293445,2438,1020
2022-08-06,4306945,4235606,40683,21601736,33729097,773,3834,12,1511,973,4013261,293684,534,239
2022-08-07,4307322,4238940,40695,21602526,33730043,377,3334,12,790,946,4013551,293771,290,87
2022-08-08,4311519,4242486,40710,21608282,33735302,4197,3546,15,5756,5259,4016534,294985,2983,1214
2022-08-09,4314957,4243211,40719,21613622,33739080,3438,725,9,5340,3778,4018975,295982,2441,997
2022-08-10,4318104,4243727,40731,21618871,33742644,3147,516,12,5249,3564,4021209,296895,2234,913
2022-08-11,4320798,4249328,40743,21623240,33746119,2694,5601,12,4369,3475,4023154,297644,1945,749
2022-08-12,4323936,4253265,40755,21628586,33749588,3138,3937,12,5346,3469,4025375,298561,2221,917
2022-08-13,4324762,4256682,40766,21630134,33750588,826,3417,11,1548,1000,4025967,298795,592,234
2022-08-14,4325128,4259627,40777,21630878,33751535,366,2945,11,744,947,4026267,298861,300,66
2022-08-15,4329189,4262818,40785,21636465,33756824,4061,3191,8,5587,5289,4029173,300016,2906,1155
2022-08-16,4333215,4263501,40792,21641955,33760579,4026,683,7,5490,3755,4032000,301215,2827,1199
2022-08-17,4336621,4263969,40807,21647045,33764095,3406,468,15,5090,3516,4034431,302190,2431,975
2022-08-18,4339339,4268760,40826,21651255,33767834,2718,4791,19,4210,3739,4036344,302995,1913,805
2022-08-19,4342358,4272020,40843,21656130,33771330,3019,3260,17,4875,3496,4038468,303890,2124,895
2022-08-20,4343030,4274849,40853,21657424,33772256,672,2829,10,1294,926,4038953,304077,485,187
2022-08-21,4343322,4277555,40868,21658121,33773095,292,2706,15,697,839,4039170,304152,217,75
2022-08-22,4347009,4280451,40878,21663035,33778013,3687,2896,10,4914,4918,4041742,305267,2572,1115
2022-08-23,4350179,4281156,40880,21667833,33781470,3170,705,2,4798,3457,4043977,306202,2235,935
2022-08-24,4352920,4281653,40889,21672165,33784707,2741,497,9,4332,3237,4045861,307059,1884,857
2022-08-25,4355220,4286672,40896,21676024,33787910,2300,5019,7,3859,3203,4047495,307725,1634,666
2022-08-26,4357864,4290263,40904,21680392,33790975,2644,3591,8,4368,3065,4049362,308502,1867,777
2022-08-27,4358501,4293291,40915,21681684,33791776,637,3028,11,1292,801,4049815,308686,453,184
2022-08-28,4358774,4295947,40919,21682259,33792600,273,2656,4,575,824,4050031,308743,216,57
2022-08-29,4362733,4298726,40929,21687135,33797753,3959,2779,10,4876,5153,4052723,310010,2692,1267
2022-08-30,4366028,4299298,40942,21691983,33801278,3295,572,13,4848,3525,4054991,311037,2268,1027
2022-08-31,4368919,4299738,40947,21696402,33804595,2891,440,5,4419,3317,4056946,311973,1955,936
2022-09-01,4371226,4304058,40955,21700112,33807849,2307,4320,8,3710,3254,4058579,312647,1633,674
2022-09-02,4373963,4307001,40958,21704669,33811141,2737,2943,3,4557,3292,4060446,313517,1867,870
2022-09-03,4374521,4309567,40960,21705905,33811801,558,2566,2,1236,660,4060835,313686,389,169
2022-09-04,4374770,4311812,40965,21706512,33812495,249,2245,5,607,694,4061026,313744,191,58
2022-09-05,4378922,4314321,40973,21711516,33818461,4152,2509,8,5004,5966,4063807,315115,2781,1371
2022-09-06,4382481,4314820,40985,21716661,33822688,3559,499,12,5145,4227,4066278,316203,2471,1088
2022-09-07,4385883,4315215,40995,21721779,33826672,3402,395,10,5118,3984,4068589,317294,2311,1091
2022-09-08,4388917,4319742,41004,21726259,33830787,3034,4527,9,4480,4115,4070714,318203,2125,909
2022-09-09,4392435,4322827,41011,21731677,33834709,3518,3085,7,5418,3922,4073057,319378,2343,1175
2022-09-10,4393128,4325550,41016,21733166,33835529,693,2723,5,1489,820,4073526,319602,469,224
2022-09-11,4393506,4327734,41021,21733959,33836387,378,2184,5,793,858,4073813,319693,287,91
2022-09-12,4398439,4330361,41031,21740522,33843813,4933,2627,10,6563,7426,4077119,321320,3306,1627
2022-09-13,4403025,4330835,41038,21747097,33849147,4586,474,7,6575,5334,4080162,322863,3043,1543
2022-09-14,4406979,4331207,41046,21753389,33854433,3954,372,8,6292,5286,4082804,324175,2642,1312
2022-09-15,4410706,4335964,41056,21759124,33859673,3727,4757,10,5735,5240,4085316,325390,2512,1215
2022-09-16,4414574,4339390,41062,21765386,33864606,3868,3426,6,6262,4933,4087911,326663,2595,1273
2022-09-17,4415287,4342626,41068,21767089,33865460,713,3236,6,1703,854,4088381,326906,470,243
2022-09-18,4415694,4345678,41078,21767877,33866343,407,3052,10,788,883,4088701,326993,320,87
2022-09-19,4421332,4348992,41085,21775092,33875448,5638,3314,7,7215,9105,4092492,328840,3791,1847
2022-09-20,4426065,4349594,41095,21782523,33882172,4733,602,10,7431,6724,4095712,330353,3220,1513
2022-09-21,4430551,4350050,41103,21789489,33888513,4486,456,8,6966,6341,4098743,331808,3031,1455
2022-09-22,4434441,4356090,41113,21795701,33894455,3890,6040,10,6212,5942,4101351,333090,2608,1282
2022-09-23,4438745,4360203,41123,21802426,33900364,4304,4113,10,6725,5909,4104263,334482,2912,1392
2022-09-24,4439564,4364142,41133,21803950,33901435,819,3939,10,1524,1071,4104853,334711,590,229
2022-09-25,4439989,4367690,41147,21804790,33902421,425,3548,14,840,986,4105172,334817,319,106
2022-09-26,4446809,4371245,41159,21812001,33912729,6820,3555,12,7211,10308,4109970,336839,4798,2022
2022-09-27,4452893,4371871,41172,21820005,33920143,6084,626,13,8004,7414,4114248,338645,4278,1806
2022-09-28,4453985,4372301,41191,21821829,33921086,1092,430,19,1824,943,4115050,338935,802,290
2022-09-29,4459270,4378638,41200,21827767,33929054,5285,6337,9,5938,7968,4118786,340484,3736,1549
2022-09-30,4464803,4383168,41218,21835391,33935469,5533,4530,18,7624,6415,4122679,342124,3893,1640
2022-10-01,4465780,4387450,41233,21837479,33936547,977,4282,15,2088,1078,4123381,342399,702,275
2022-10-02,4466273,4391093,41246,21838199,33937592,493,3643,13,720,1045,4123764,342509,383,110
2022-10-03,4473282,4395122,41263,21845301,33948730,7009,4029,17,7102,11138,4128641,344641,4877,2132
2022-10-04,4478273,4395892,41280,21851691,33956134,4991,770,17,6390,7404,4132139,346134,3498,1493
2022-10-05,4483048,4396473,41302,21858165,33962591,4775,581,22,6474,6457,4135473,347575,3334,1441
2022-10-06,4487118,4404016,41317,21863724,33968549,4070,7543,15,5559,5958,4138307,348811,2834,1236
2022-10-07,4491145,4409540,41341,21869585,33974262,4027,5524,24,5861,5713,4141180,349965,2873,1154
2022-10-08,4491978,4410193,41356,21871288,33975278,833,653,15,1703,1016,4141782,350196,602,231
2022-10-09,4492380,4415953,41376,21872081,33976275,402,5760,20,793,997,4142089,350291,307,95
2022-10-10,4497933,4420834,41401,21878171,33986036,5553,4881,25,6090,9761,4145981,351952,3892,1661
2022-10-11,4502129,4421702,41427,21884201,33992486,4196,868,26,6030,6450,4148959,353170,2978,1218
2022-10-12,4505362,4422362,41450,21889547,33998058,3233,660,23,5346,5572,4151192,354170,2233,1000
2022-10-13,4508582,4430132,41468,21893725,34003304,3220,7770,18,4178,5246,4153503,355079,2311,909
2022-10-14,4511388,4434704,41485,21898829,34007873,2806,4572,17,5104,4569,4155452,355936,1949,857
2022-10-15,4511880,4439273,41498,21900093,34008647,492,4569,13,1264,774,4155809,356071,357,135
2022-10-16,4512177,4442979,41514,21900818,34009565,297,3706,16,725,918,4156043,356134,234,63
2022-10-17,4515686,4446838,41526,21905514,34017682,3509,3859,12,4696,8117,4158502,357184,2459,1050
2022-10-18,4519142,4447568,41540,21911819,34023197,3456,730,14,6305,5515,4160887,358255,2385,1071
2022-10-19,4521615,4448095,41553,21915948,34028010,2473,527,13,4129,4813,4162380,359235,1493,980
2022-10-20,4524014,4454248,41569,21919440,34032439,2399,6153,16,3492,4429,4164054,359960,1674,725
2022-10-21,4525902,4458159,41582,21923091,34036455,1888,3911,13,3651,4016,4165412,360490,1358,530
2022-10-22,4526294,4461291,41595,21924453,34037143,392,3132,13,1362,688,4165698,360596,286,106
2022-10-23,4526514,4464042,41609,21925136,34038023,220,2751,14,683,880,4165863,360651,165,55
2022-10-24,4529134,4466641,41622,21929139,34044706,2620,2599,13,4003,6683,4167670,361464,1807,813
2022-10-25,4531051,4467105,41630,21932343,34049181,1917,464,8,3204,4475,4169022,362029,1352,565
2022-10-26,4532615,4467525,41637,21935100,34052993,1564,420,7,2757,3812,4170127,362488,1105,459
2022-10-27,4533999,4471957,41653,21937705,34056215,1384,4432,16,2605,3222,4171091,362908,964,420
2022-10-28,4534250,4474726,41663,21938921,34056829,251,2769,10,1216,614,4171281,362969,190,61
2022-10-29,4534449,4476939,41674,21939512,34057522,199,2213,11,591,693,4171442,363007,161,38
2022-10-30,4534586,4478789,41683,21940073,34058230,137,1850,9,561,708,4171547,363039,105,32
2022-10-31,4536644,4480665,41688,21943240,34064733,2058,1876,5,3167,6503,4172949,363695,1402,656
2022-11-01,4538274,4481035,41699,21946294,34069042,1630,370,11,3054,4309,4174062,364212,1113,517
2022-11-02,4539477,4481380,41708,21948989,34072926,1203,345,9,2695,3884,4174883,364594,821,382
2022-11-03,4540447,4484261,41722,21951349,34076384,970,2881,14,2360,3458,4175563,364884,680,290
2022-11-04,4541397,4486064,41731,21953523,34079710,950,1803,9,2174,3326,4176210,365187,647,303
2022-11-05,4541605,4487598,41737,21954258,34080266,208,1534,6,735,556,4176364,365241,154,54
2022-11-06,4541717,4488783,41750,21954655,34080836,112,1185,13,397,570,4176454,365263,90,22
2022-11-07,4543143,4489092,41763,21957971,34086463,1426,309,13,3316,5627,4177387,365756,933,493
2022-11-08,4544196,4489415,41769,21960403,34090338,1053,323,6,2432,3875,4178103,366093,716,337
2022-11-09,4545108,4489665,41776,21962520,34093832,912,250,7,2117,3494,4178732,366376,629,283
2022-11-10,4545903,4491985,41785,21964357,34097016,795,2320,9,1837,3184,4179271,366632,539,256
2022-11-11,4546653,4493499,41791,21966542,34099953,750,1514,6,2185,2937,4179805,366848,534,216
2022-11-12,4546817,4494656,41799,21967269,34100512,164,1157,8,727,559,4179923,366894,118,46
2022-11-13,4546910,4495527,41806,21967570,34101132,93,871,7,301,620,4179998,366912,75,18
2022-11-14,4548184,4496546,41810,21969881,34106451,1274,1019,4,2311,5319,4180823,367361,825,449
2022-11-15,4549086,4496776,41818,21971828,34110535,902,230,8,1947,4084,4181444,367642,621,281
2022-11-16,4549941,4496963,41823,21973847,34114029,855,187,5,2019,3494,4182005,367936,561,294
2022-11-17,4550064,4498523,41827,21974319,34114898,123,1560,4,472,869,4182088,367976,83,40
2022-11-18,4550757,4499505,41833,21976205,34118080,693,982,6,1886,3182,4182540,368217,452,241
2022-11-19,4550937,4500429,41838,21976879,34118592,180,924,5,674,512,4182667,368270,127,53
2022-11-20,4551051,4501158,41841,21977160,34119218,114,729,3,281,626,4182756,368295,89,25
2022-11-21,4552373,4501953,41847,21979498,34125256,1322,795,6,2338,6038,4183619,368754,863,459
2022-11-22,4553342,4502184,41853,21981879,34129461,969,231,6,2381,4205,4184262,369080,643,326
2022-11-23,4554128,4502371,41860,21983725,34133432,786,187,7,1846,3971,4184788,369340,526,260
2022-11-24,4554875,4503730,41869,21985458,34137066,747,1359,9,1733,3634,4185287,369588,499,248
2022-11-25,4555643,4504673,41874,21987459,34140369,768,943,5,2001,3303,4185793,369850,506,262
2022-11-26,4555800,4505532,41879,21987960,34140909,157,859,5,501,540,4185912,369888,119,38
2022-11-27,4555903,4505654,41885,21988343,34141468,103,122,6,383,559,4185987,369916,75,28
2022-11-28,4557309,4506476,41890,21990728,34147628,1406,822,5,2385,6160,4186880,370429,893,513
2022-11-29,4558426,4506700,41894,21993090,34152076,1117,224,4,2362,4448,4187638,370788,758,359
2022-11-30,4559421,4506892,41902,21995011,34156079,995,192,8,1921,4003,4188299,371122,661,334
2022-12-01,4560318,4508325,41908,21996650,34160083,897,1433,6,1639,4004,4188882,371436,583,314
2022-12-02,4561207,4509262,41915,21998389,34164059,889,937,7,1739,3976,4189459,371748,577,312
2022-12-03,4561416,4510076,41922,21998923,34164631,209,814,7,534,572,4189605,371811,146,63
2022-12-04,4561541,4510835,41927,21999261,34165234,125,759,5,338,603,4189699,371842,94,31
2022-12-05,4563056,4511621,41936,22002007,34172557,1515,786,9,2746,7323,4190672,372384,973,542
2022-12-06,4564331,4511845,41945,22004612,34177621,1275,224,9,2605,5064,4191524,372807,852,423
2022-12-07,4565411,4512013,41954,22006880,34182404,1080,168,9,2268,4783,4192243,373168,719,361
2022-12-08,4566402,4513499,41960,22008802,34186850,991,1486,6,1922,4446,4192913,373489,670,321
2022-12-09,4567388,4514588,41970,22010923,34191432,986,1089,10,2121,4582,4193563,373825,650,336
2022-12-10,4567578,4515566,41976,22011514,34192040,190,978,6,591,608,4193710,373868,147,43
2022-12-11,4567686,4516454,41980,22011803,34192710,108,888,4,289,670,4193795,373891,85,23
2022-12-12,4569179,4517350,41988,22014264,34200739,1493,896,8,2461,8029,4194787,374392,992,501
2022-12-13,4570368,4517552,41995,22016737,34206397,1189,202,7,2473,5658,4195535,374833,748,441
2022-12-14,4571329,4517748,42005,22018693,34211684,961,196,10,1956,5287,4196177,375152,642,319
2022-12-15,4572131,4519392,42013,22020452,34216548,802,1644,8,1759,4864,4196732,375399,555,247
2022-12-16,4572947,4520593,42021,22022270,34221216,816,1201,8,1818,4668,4197280,375667,548,268
2022-12-17,4573108,4521643,42030,22022840,34221810,161,1050,9,570,594,4197405,375703,125,36
2022-12-18,4573216,4522579,42039,22023310,34222411,108,936,9,470,601,4197494,375722,89,19
2022-12-19,4574609,4523508,42049,22025417,34230453,1393,929,10,2107,8042,4198402,376207,908,485
2022-12-20,4575485,4523731,42062,22027134,34236191,876,223,13,1717,5738,4198994,376491,592,284
2022-12-21,4576287,4523910,42072,22028785,34241261,802,179,10,1651,5070,4199514,376773,520,282
2022-12-22,4576968,4525471,42083,22030310,34245835,681,1561,11,1525,4574,4199957,377011,443,238
2022-12-23,4577475,4526563,42094,22031691,34249302,507,1092,11,1381,3467,4200297,377178,340,167
2022-12-24,4577573,4527495,42099,22032079,34249840,98,932,5,388,538,4200372,377201,75,23
2022-12-25,4577689,4528331,42104,22032572,34250594,116,836,5,493,754,4200460,377229,88,28
2022-12-26,4577805,4529082,42108,22033043,34251359,116,751,4,471,765,4200547,377258,87,29
2022-12-27,4578575,4529260,42122,22034856,34256983,770,178,14,1813,5624,4201087,377488,540,230
2022-12-28,4579166,4529424,42128,22036355,34261266,591,164,6,1499,4283,4201502,377664,415,176
2022-12-29,4579734,4530601,42139,22037735,34265251,568,1177,11,1380,3985,4201882,377852,380,188
2022-12-30,4580180,4531406,42152,22038936,34268477,446,805,13,1201,3226,4202195,377985,313,133
2022-12-31,4580299,4532160,42166,22039410,34269037,119,754,14,474,560,4202294,378005,99,20
2023-01-01,4580389,4532773,42175,22039735,34269655,90,613,9,325,618,4202367,378022,73,17
2023-01-02,4581264,4533309,42179,22041659,34277768,875,536,4,1924,8113,4202928,378336,561,314
2023-01-03,4581885,4533468,42194,22043533,34283398,621,159,15,1874,5630,4203335,378550,407,214
2023-01-04,4582365,4533661,42200,22045045,34287911,480,193,6,1512,4513,4203646,378719,311,169
2023-01-05,4582758,4533803,42208,22046570,34291929,393,142,8,1525,4018,4203907,378851,261,132
2023-01-06,4583130,4534542,42222,22047901,34295403,372,739,14,1331,3474,4204148,378982,241,131
2023-01-07,4583214,4535092,42228,22048402,34295815,84,550,6,501,412,4204208,379006,60,24
2023-01-08,4583261,4535580,42233,22048648,34296223,47,488,5,246,408,4204246,379015,38,9
2023-01-09,4583893,4536107,42244,22050417,34301443,632,527,11,1769,5220,4204625,379268,379,253
2023-01-10,4584269,4536297,42249,22052261,34304827,376,190,5,1844,3384,4204862,379407,237,139
2023-01-11,4584561,4536442,42258,22053548,34307697,292,145,9,1287,2870,4205058,379503,196,96
2023-01-12,4584863,4537369,42262,22054490,34310374,302,927,4,942,2677,4205245,379618,187,115
2023-01-13,4585134,4538033,42265,22055585,34312801,271,664,3,1095,2427,4205419,379715,174,97
2023-01-14,4585169,4538521,42267,22055914,34313125,35,488,2,329,324,4205447,379722,28,7
2023-01-15,4585194,4538905,42272,22056119,34313508,25,384,5,205,383,4205469,379725,22,3
2023-01-16,4585634,4539286,42277,22057539,34317536,440,381,5,1420,4028,4205737,379897,268,172
2023-01-17,4586000,4539391,42281,22058825,34320380,366,105,4,1286,2844,4205981,380019,244,122
2023-01-18,4586322,4539491,42285,22060197,34323078,322,100,4,1372,2698,4206176,380146,195,127
2023-01-19,4586591,4540060,42289,22061448,34325450,269,569,4,1251,2372,4206354,380237,178,91
2023-01-20,4586926,4540540,42296,22062364,34327688,335,480,7,916,2238,4206553,380373,199,136
2023-01-21,4586980,4540849,42299,22062685,34327979,54,309,3,321,291,4206588,380392,35,19
2023-01-22,4587026,4541106,42302,22062883,34328405,46,257,3,198,426,4206625,380401,37,9
2023-01-23,4587504,4541394,42305,22064244,34332303,478,288,3,1361,3898,4206884,380620,259,219
2023-01-24,4587895,4541502,42308,22065913,34335158,391,108,3,1669,2855,4207109,380786,225,166
2023-01-25,4588255,4541577,42309,22066917,34337753,360,75,1,1004,2595,4207311,380944,202,158
2023-01-26,4588570,4542041,42312,22068029,34340136,315,464,3,1112,2383,4207502,381068,191,124
2023-01-27,4588899,4542415,42313,22068952,34342484,329,374,1,923,2348,4207716,381183,214,115
2023-01-28,4588944,4542753,42315,22069242,34342708,45,338,2,290,224,4207741,381203,25,20
2023-01-29,4588996,4543055,42318,22069453,34343061,52,302,3,211,353,4207779,381217,38,14
2023-01-30,4589650,4543342,42321,22070920,34347378,654,287,3,1467,4317,4208144,381506,365,289
2023-01-31,4590185,4543417,42325,22072214,34350386,535,75,4,1294,3008,4208459,381726,315,220
2023-02-01,4590698,4543479,42330,22073783,34353497,513,62,5,1569,3111,4208742,381956,283,230
2023-02-02,4591128,4543957,42332,22074886,34356168,430,478,2,1103,2671,4208994,382134,252,178
2023-02-03,4591575,4544353,42334,22075829,34358520,447,396,2,943,2352,4209274,382301,280,167
2023-02-04,4591663,4544727,42337,22076142,34358881,88,374,3,313,361,4209330,382333,56,32
2023-02-05,4591710,4545069,42339,22076359,34359300,47,342,2,217,419,4209358,382352,28,19
2023-02-06,4592709,4545396,42344,22077635,34364005,999,327,5,1276,4705,4209937,382772,579,420
2023-02-07,4593430,4545471,42347,22078589,34367332,721,75,3,954,3327,4210351,383079,414,307
2023-02-08,4594078,4545551,42353,22080358,34370483,648,80,6,1769,3151,4210718,383360,367,281
2023-02-09,4594652,4546235,42354,22081147,34373474,574,684,1,789,2991,4211052,383600,334,240
2023-02-10,4595343,4546755,42358,22082303,34376295,691,520,4,1156,2821,4211474,383869,422,269
2023-02-11,4595487,4547274,42361,22082630,34376728,144,519,3,327,433,4211574,383913,100,44
2023-02-12,4595582,4547724,42366,22082825,34377107,95,450,5,195,379,4211636,383946,62,33
2023-02-13,4596995,4548192,42370,22084213,34382919,1413,468,4,1388,5812,4212476,384519,840,573
2023-02-14,4598148,4548297,42374,22085729,34386950,1153,105,4,1516,4031,4213130,385018,654,499
2023-02-15,4599191,4548387,42378,22087227,34390814,1043,90,4,1498,3864,4213753,385438,623,420
2023-02-16,4600078,4549405,42380,22088444,34394632,887,1018,2,1217,3818,4214284,385794,531,356
2023-02-17,4601078,4550139,42388,22089604,34398191,1000,734,8,1160,3559,4214873,386205,589,411
2023-02-18,4601212,4550772,42396,22089952,34398618,134,633,8,348,427,4214971,386241,98,36
2023-02-19,4601322,4551370,42403,22090137,34399113,110,598,7,185,495,4215056,386266,85,25
2023-02-20,4603156,4552080,42413,22091726,34405623,1834,710,10,1589,6510,4216115,387041,1059,775
2023-02-21,4604581,4552241,42420,22093181,34410471,1425,161,7,1455,4848,4217014,387567,899,526
2023-02-22,4605802,4552378,42425,22094740,34414650,1221,137,5,1559,4179,4217750,388052,736,485
2023-02-23,4606982,4553828,42430,22095977,34418626,1180,1450,5,1237,3976,4218474,388508,724,456
2023-02-24,4608042,4554916,42438,22097054,34422232,1060,1088,8,1077,3606,4219132,388910,658,402
2023-02-25,4608189,4555923,42444,22097344,34422637,147,1007,6,290,405,4219245,388944,113,34
2023-02-26,4608297,4556826,42450,22097489,34423044,108,903,6,145,407,4219333,388964,88,20
2023-02-27,4609989,4557743,42457,22098612,34429281,1692,917,7,1123,6237,4220302,389687,969,723
2023-02-28,4611165,4557914,42460,22099773,34433496,1176,171,3,1161,4215,4220992,390173,690,486
2023-03-01,4612152,4558068,42467,22101063,34437308,987,154,7,1290,3812,4221555,390597,563,424
2023-03-02,4613059,4559900,42475,22102052,34440809,907,1832,8,989,3501,4222075,390984,520,387
2023-03-03,4614058,4561277,42483,22102953,34444189,999,1377,8,901,3380,4222687,391371,612,387
2023-03-04,4614205,4562488,42487,22103216,34444565,147,1211,4,263,376,4222793,391412,106,41
2023-03-05,4614325,4563605,42493,22103388,34444984,120,1117,6,172,419,4222887,391438,94,26
2023-03-06,4616128,4564634,42498,22104520,34451306,1803,1029,5,1132,6322,4223915,392213,1028,775
2023-03-07,4617288,4564791,42504,22105983,34455723,1160,157,6,1463,4417,4224596,392692,681,479
2023-03-08,4618427,4564937,42512,22107062,34459636,1139,146,8,1079,3913,4225298,393129,702,437
2023-03-09,4619381,4566609,42517,22107861,34463315,954,1672,5,799,3679,4225897,393484,599,355
2023-03-10,4620343,4567706,42521,22108829,34466544,962,1097,4,968,3229,4226497,393846,600,362
2023-03-11,4620493,4568679,42523,22109088,34466942,150,973,2,259,398,4226604,393889,107,43
2023-03-12,4620616,4569540,42525,22109237,34467380,123,861,2,149,438,4226697,393919,93,30
2023-03-13,4622360,4570475,42534,22110325,34473362,1744,935,9,1088,5982,4227738,394622,1041,703
2023-03-14,4623467,4570626,42546,22111811,34477355,1107,151,12,1486,3993,4228401,395066,663,444
2023-03-15,4624460,4570780,42553,22112852,34480960,993,154,7,1041,3605,4229002,395458,601,392
2023-03-16,4625290,4572545,42560,22113610,34484195,830,1765,7,758,3235,4229533,395757,531,299
